,OrderWeek,Segment,City,State,Region,SubCategory,Discount
8373,45,Consumer,San Francisco,California,West,Storage,0.0
8374,2,Home Office,San Francisco,California,West,Appliances,0.0
8375,2,Home Office,San Francisco,California,West,Binders,0.2
8376,12,Corporate,Pompano Beach,Florida,South,Appliances,0.2
8377,46,Corporate,Houston,Texas,Central,Storage,0.2
8378,46,Corporate,Houston,Texas,Central,Paper,0.2
8379,46,Corporate,Houston,Texas,Central,Envelopes,0.2
8380,37,Consumer,Chicago,Illinois,Central,Paper,0.2
8381,11,Consumer,San Francisco,California,West,Phones,0.2
8382,6,Corporate,Houston,Texas,Central,Chairs,0.3
8383,47,Home Office,Shelton,Connecticut,East,Accessories,0.0
8384,47,Home Office,Shelton,Connecticut,East,Paper,0.0
8385,36,Corporate,Oakland,California,West,Binders,0.2
8386,22,Consumer,Manchester,Connecticut,East,Storage,0.0
8387,22,Consumer,Manchester,Connecticut,East,Storage,0.0
8388,44,Corporate,Orange,New Jersey,East,Appliances,0.0
8389,52,Home Office,Akron,Ohio,East,Fasteners,0.2
8390,49,Corporate,Los Angeles,California,West,Paper,0.0
8391,51,Home Office,Danbury,Connecticut,East,Furnishings,0.0
8392,48,Consumer,Franklin,Massachusetts,East,Phones,0.0
8393,48,Consumer,Franklin,Massachusetts,East,Furnishings,0.0
8394,48,Consumer,Franklin,Massachusetts,East,Appliances,0.0
8395,48,Consumer,Franklin,Massachusetts,East,Tables,0.3
8396,27,Consumer,Wilmington,North Carolina,South,Paper,0.2
8398,44,Home Office,Springfield,Ohio,East,Chairs,0.3
8399,16,Consumer,Glendale,Arizona,West,Storage,0.2
8400,49,Consumer,New York City,New York,East,Binders,0.2
8401,49,Consumer,New York City,New York,East,Chairs,0.1
8402,49,Consumer,New York City,New York,East,Paper,0.0
8403,5,Corporate,Los Angeles,California,West,Paper,0.0
8404,27,Corporate,Newark,Delaware,East,Furnishings,0.0
8405,27,Corporate,Newark,Delaware,East,Accessories,0.0
8406,27,Corporate,Newark,Delaware,East,Furnishings,0.0
8407,27,Corporate,Newark,Delaware,East,Art,0.0
8408,27,Corporate,Newark,Delaware,East,Art,0.0
8409,50,Home Office,San Bernardino,California,West,Binders,0.2
8410,46,Corporate,Burlington,North Carolina,South,Tables,0.4
8411,19,Consumer,Salem,Virginia,South,Art,0.0
8412,10,Consumer,Dallas,Texas,Central,Tables,0.3
8414,50,Corporate,Arlington,Texas,Central,Accessories,0.2
8415,14,Home Office,Marion,Iowa,Central,Paper,0.0
8416,19,Home Office,Seattle,Washington,West,Binders,0.2
8417,19,Home Office,Seattle,Washington,West,Storage,0.0
8418,19,Home Office,Seattle,Washington,West,Tables,0.0
8419,19,Home Office,Seattle,Washington,West,Storage,0.0
8420,19,Home Office,Seattle,Washington,West,Accessories,0.0
8421,41,Consumer,Lakewood,New Jersey,East,Accessories,0.0
8422,41,Consumer,Lakewood,New Jersey,East,Fasteners,0.0
8423,41,Consumer,Lakewood,New Jersey,East,Furnishings,0.0
8424,41,Consumer,Lakewood,New Jersey,East,Bookcases,0.0
8426,40,Consumer,Thornton,Colorado,West,Supplies,0.2
8427,47,Consumer,Roseville,Michigan,Central,Supplies,0.0
8428,45,Corporate,Tempe,Arizona,West,Accessories,0.2
8429,51,Consumer,Reading,Pennsylvania,East,Furnishings,0.2
8430,13,Consumer,Apple Valley,Minnesota,Central,Storage,0.0
8432,37,Corporate,Corpus Christi,Texas,Central,Fasteners,0.2
8433,37,Corporate,Corpus Christi,Texas,Central,Paper,0.2
8437,50,Consumer,Cleveland,Ohio,East,Accessories,0.2
8438,22,Consumer,Seattle,Washington,West,Binders,0.2
8439,11,Corporate,Chicago,Illinois,Central,Phones,0.2
8440,49,Home Office,Columbus,Ohio,East,Paper,0.2
8441,18,Consumer,Tucson,Arizona,West,Paper,0.2
8442,9,Home Office,Philadelphia,Pennsylvania,East,Phones,0.4
8444,9,Home Office,Philadelphia,Pennsylvania,East,Phones,0.4
8445,43,Corporate,Cranston,Rhode Island,East,Tables,0.3
8446,43,Corporate,Cranston,Rhode Island,East,Furnishings,0.0
8447,43,Corporate,Cranston,Rhode Island,East,Furnishings,0.0
8448,43,Corporate,Cranston,Rhode Island,East,Tables,0.3
8449,43,Corporate,Cranston,Rhode Island,East,Paper,0.0
8450,43,Corporate,Cranston,Rhode Island,East,Appliances,0.0
8451,18,Consumer,San Francisco,California,West,Phones,0.2
8452,16,Corporate,Houston,Texas,Central,Chairs,0.3
8453,16,Corporate,Houston,Texas,Central,Storage,0.2
8455,20,Corporate,Los Angeles,California,West,Phones,0.2
8456,21,Corporate,Chicago,Illinois,Central,Chairs,0.3
8460,35,Consumer,Bristol,Connecticut,East,Binders,0.0
8461,35,Consumer,Bristol,Connecticut,East,Storage,0.0
8462,36,Consumer,Holland,Michigan,Central,Labels,0.0
8463,13,Home Office,Albuquerque,New Mexico,West,Phones,0.2
8464,19,Consumer,Louisville,Colorado,West,Accessories,0.2
8465,15,Consumer,New York City,New York,East,Storage,0.0
8466,15,Consumer,Norwich,Connecticut,East,Appliances,0.0
8467,38,Corporate,San Francisco,California,West,Binders,0.2
8468,45,Corporate,Noblesville,Indiana,Central,Tables,0.0
8469,16,Home Office,Clarksville,Tennessee,South,Bookcases,0.2
8470,16,Home Office,Clarksville,Tennessee,South,Accessories,0.2
8471,16,Home Office,Clarksville,Tennessee,South,Furnishings,0.2
8472,16,Home Office,Clarksville,Tennessee,South,Labels,0.2
8473,43,Consumer,Hollywood,Florida,South,Storage,0.2
8475,14,Corporate,York,Pennsylvania,East,Paper,0.2
8476,43,Home Office,Mesa,Arizona,West,Paper,0.2
8477,44,Corporate,New York City,New York,East,Machines,0.0
8478,51,Home Office,San Francisco,California,West,Art,0.0
8479,10,Consumer,Los Angeles,California,West,Paper,0.0
8480,30,Consumer,Omaha,Nebraska,Central,Phones,0.0
8481,21,Home Office,Philadelphia,Pennsylvania,East,Art,0.2
8482,6,Corporate,New York City,New York,East,Labels,0.0
8483,38,Consumer,Grand Rapids,Michigan,Central,Binders,0.0
8485,13,Home Office,Fresno,California,West,Paper,0.0
8486,13,Home Office,Fresno,California,West,Paper,0.0
8487,13,Home Office,Fresno,California,West,Paper,0.0
8488,5,Consumer,Arlington,Virginia,South,Machines,0.0
8489,5,Consumer,Arlington,Virginia,South,Binders,0.0
8490,5,Consumer,Arlington,Virginia,South,Furnishings,0.0
8491,27,Consumer,Los Angeles,California,West,Fasteners,0.0
8492,43,Consumer,Lubbock,Texas,Central,Paper,0.2
8493,43,Consumer,Lubbock,Texas,Central,Copiers,0.2
8495,48,Corporate,Longmont,Colorado,West,Accessories,0.2
8496,10,Consumer,Yonkers,New York,East,Art,0.0
8497,10,Consumer,Yonkers,New York,East,Accessories,0.0
8498,10,Consumer,Yonkers,New York,East,Supplies,0.0
8499,10,Consumer,Yonkers,New York,East,Binders,0.2
8500,10,Consumer,Yonkers,New York,East,Paper,0.0
8501,9,Corporate,Los Angeles,California,West,Phones,0.2
8502,9,Corporate,Los Angeles,California,West,Chairs,0.2
8503,8,Home Office,Los Angeles,California,West,Paper,0.0
8504,18,Consumer,Amarillo,Texas,Central,Chairs,0.3
8506,10,Home Office,Dallas,Texas,Central,Accessories,0.2
8507,10,Home Office,Dallas,Texas,Central,Envelopes,0.2
8509,50,Consumer,Detroit,Michigan,Central,Phones,0.0
8510,50,Consumer,Detroit,Michigan,Central,Binders,0.0
8511,51,Consumer,New York City,New York,East,Binders,0.2
8513,23,Corporate,Orlando,Florida,South,Paper,0.2
8514,34,Corporate,Florence,Kentucky,South,Art,0.0
8516,14,Consumer,New York City,New York,East,Art,0.0
8518,49,Consumer,Paterson,New Jersey,East,Furnishings,0.0
8519,49,Consumer,Paterson,New Jersey,East,Chairs,0.0
8520,49,Consumer,Paterson,New Jersey,East,Chairs,0.0
8522,13,Corporate,Milwaukee,Wisconsin,Central,Phones,0.0
8523,38,Consumer,San Francisco,California,West,Paper,0.0
8524,11,Consumer,Columbus,Ohio,East,Phones,0.4
8525,11,Consumer,Columbus,Ohio,East,Furnishings,0.2
8527,11,Consumer,Columbus,Ohio,East,Accessories,0.2
8528,11,Consumer,Columbus,Ohio,East,Storage,0.2
8529,45,Home Office,Los Angeles,California,West,Chairs,0.2
8530,48,Consumer,Detroit,Michigan,Central,Paper,0.0
8531,48,Consumer,Detroit,Michigan,Central,Paper,0.0
8532,48,Consumer,Detroit,Michigan,Central,Storage,0.0
8533,48,Consumer,Detroit,Michigan,Central,Chairs,0.0
8534,3,Corporate,Columbus,Georgia,South,Labels,0.0
8535,20,Consumer,San Francisco,California,West,Accessories,0.0
8537,23,Home Office,Philadelphia,Pennsylvania,East,Paper,0.2
8538,23,Home Office,Philadelphia,Pennsylvania,East,Art,0.2
8539,10,Consumer,Los Angeles,California,West,Copiers,0.2
8540,10,Consumer,Los Angeles,California,West,Binders,0.2
8541,52,Corporate,Philadelphia,Pennsylvania,East,Storage,0.2
8542,52,Corporate,Philadelphia,Pennsylvania,East,Chairs,0.3
8543,32,Consumer,New York City,New York,East,Accessories,0.0
8544,12,Corporate,Columbus,Georgia,South,Furnishings,0.0
8545,12,Corporate,Columbus,Georgia,South,Furnishings,0.0
8546,12,Corporate,Columbus,Georgia,South,Binders,0.0
8547,49,Corporate,Los Angeles,California,West,Accessories,0.0
8548,49,Corporate,Los Angeles,California,West,Labels,0.0
8549,37,Corporate,Aurora,Colorado,West,Furnishings,0.2
8550,29,Corporate,Houston,Texas,Central,Labels,0.2
8551,29,Corporate,Houston,Texas,Central,Fasteners,0.2
8552,22,Corporate,Chicago,Illinois,Central,Copiers,0.2
8553,46,Consumer,Decatur,Alabama,South,Accessories,0.0
8554,49,Consumer,Springfield,Virginia,South,Tables,0.0
8555,12,Consumer,Plantation,Florida,South,Accessories,0.2
8556,12,Consumer,Plantation,Florida,South,Storage,0.2
8557,51,Corporate,Houston,Texas,Central,Phones,0.2
8558,51,Corporate,Houston,Texas,Central,Labels,0.2
8559,51,Corporate,Houston,Texas,Central,Phones,0.2
8560,51,Corporate,Houston,Texas,Central,Phones,0.2
8562,13,Corporate,Milwaukee,Wisconsin,Central,Chairs,0.0
8564,17,Home Office,Sanford,Florida,South,Furnishings,0.2
8565,46,Consumer,The Colony,Texas,Central,Phones,0.2
8566,46,Consumer,The Colony,Texas,Central,Paper,0.2
8567,45,Consumer,Troy,Ohio,East,Paper,0.2
8568,49,Corporate,Hempstead,New York,East,Binders,0.2
8570,49,Corporate,Hempstead,New York,East,Copiers,0.2
8571,13,Home Office,Dallas,Texas,Central,Paper,0.2
8572,48,Consumer,Houston,Texas,Central,Machines,0.4
8573,43,Consumer,New York City,New York,East,Paper,0.0
8574,38,Home Office,San Francisco,California,West,Fasteners,0.0
8575,34,Consumer,Port Saint Lucie,Florida,South,Appliances,0.2
8576,27,Consumer,Concord,New Hampshire,East,Furnishings,0.0
8577,51,Consumer,Rochester,Minnesota,Central,Tables,0.0
8578,51,Consumer,Rochester,Minnesota,Central,Storage,0.0
8579,52,Consumer,Louisville,Kentucky,South,Labels,0.0
8581,21,Corporate,San Marcos,Texas,Central,Paper,0.2
8582,21,Corporate,San Marcos,Texas,Central,Accessories,0.2
8583,21,Corporate,San Marcos,Texas,Central,Storage,0.2
8584,6,Corporate,Escondido,California,West,Binders,0.2
8586,28,Corporate,Los Angeles,California,West,Accessories,0.0
8587,28,Corporate,Los Angeles,California,West,Appliances,0.0
8588,20,Corporate,Philadelphia,Pennsylvania,East,Storage,0.2
8589,4,Consumer,Philadelphia,Pennsylvania,East,Art,0.2
8590,39,Corporate,Hempstead,New York,East,Envelopes,0.0
8591,16,Consumer,Greeley,Colorado,West,Envelopes,0.2
8592,16,Consumer,Greeley,Colorado,West,Furnishings,0.2
8593,45,Home Office,Jacksonville,Florida,South,Accessories,0.2
8594,45,Home Office,Jacksonville,Florida,South,Phones,0.2
8595,19,Corporate,Arlington,Virginia,South,Binders,0.0
8596,19,Corporate,Arlington,Virginia,South,Paper,0.0
8597,43,Home Office,San Francisco,California,West,Binders,0.2
8598,48,Corporate,Fresno,California,West,Binders,0.2
8599,48,Corporate,Fresno,California,West,Paper,0.0
8600,48,Corporate,Fresno,California,West,Appliances,0.0
8601,48,Corporate,Fresno,California,West,Binders,0.2
8602,1,Home Office,Reno,Nevada,West,Phones,0.2
8603,53,Corporate,San Antonio,Texas,Central,Accessories,0.2
8604,53,Corporate,San Antonio,Texas,Central,Accessories,0.2
8605,53,Corporate,San Antonio,Texas,Central,Phones,0.2
8606,33,Consumer,New Bedford,Massachusetts,East,Accessories,0.0
8607,23,Consumer,New York City,New York,East,Furnishings,0.0
8608,23,Consumer,New York City,New York,East,Appliances,0.0
8609,23,Consumer,New York City,New York,East,Bookcases,0.2
8610,23,Consumer,New York City,New York,East,Furnishings,0.0
8611,46,Consumer,Oxnard,California,West,Accessories,0.0
8612,4,Corporate,Los Angeles,California,West,Art,0.0
8613,45,Consumer,Oakland,California,West,Accessories,0.0
8614,36,Consumer,Edmonds,Washington,West,Labels,0.0
8615,36,Consumer,Edmonds,Washington,West,Binders,0.2
8616,36,Consumer,Edmonds,Washington,West,Paper,0.0
8617,36,Consumer,Edmonds,Washington,West,Binders,0.2
8618,9,Corporate,Los Angeles,California,West,Tables,0.2
8619,36,Corporate,New York City,New York,East,Storage,0.0
8621,19,Corporate,Franklin,Tennessee,South,Appliances,0.2
8622,47,Consumer,Phoenix,Arizona,West,Storage,0.2
8624,46,Consumer,Miami,Florida,South,Accessories,0.2
8625,50,Corporate,Colorado Springs,Colorado,West,Paper,0.2
8626,37,Corporate,New York City,New York,East,Storage,0.0
8627,37,Corporate,New York City,New York,East,Accessories,0.0
8628,37,Corporate,New York City,New York,East,Binders,0.2
8629,37,Corporate,New York City,New York,East,Tables,0.4
8630,37,Corporate,New York City,New York,East,Fasteners,0.0
8631,30,Consumer,Bethlehem,Pennsylvania,East,Bookcases,0.5
8633,30,Consumer,Bethlehem,Pennsylvania,East,Appliances,0.2
8634,34,Consumer,Philadelphia,Pennsylvania,East,Bookcases,0.5
8635,18,Consumer,Louisville,Kentucky,South,Art,0.0
8636,18,Consumer,Louisville,Kentucky,South,Storage,0.0
8637,17,Consumer,Seattle,Washington,West,Furnishings,0.0
8638,29,Home Office,Kenosha,Wisconsin,Central,Accessories,0.0
8639,50,Corporate,Henderson,Kentucky,South,Binders,0.0
8643,45,Corporate,Jacksonville,North Carolina,South,Labels,0.2
8645,45,Corporate,Jacksonville,North Carolina,South,Furnishings,0.2
8646,47,Consumer,Los Angeles,California,West,Chairs,0.2
8647,49,Corporate,Nashville,Tennessee,South,Chairs,0.2
8648,30,Consumer,Charlotte,North Carolina,South,Storage,0.2
8650,37,Consumer,Seattle,Washington,West,Fasteners,0.0
8651,37,Consumer,Seattle,Washington,West,Furnishings,0.0
8652,37,Consumer,Seattle,Washington,West,Supplies,0.0
8653,37,Consumer,Seattle,Washington,West,Accessories,0.0
8654,37,Consumer,Seattle,Washington,West,Accessories,0.0
8655,37,Consumer,Seattle,Washington,West,Accessories,0.0
8656,37,Consumer,Seattle,Washington,West,Paper,0.0
8657,37,Consumer,Seattle,Washington,West,Appliances,0.0
8659,35,Corporate,Cincinnati,Ohio,East,Paper,0.2
8660,47,Consumer,Fort Lauderdale,Florida,South,Bookcases,0.2
8662,20,Consumer,Houston,Texas,Central,Phones,0.2
8663,20,Consumer,Houston,Texas,Central,Paper,0.2
8664,13,Consumer,Lakewood,California,West,Furnishings,0.0
8665,46,Home Office,San Francisco,California,West,Supplies,0.0
8666,52,Corporate,Philadelphia,Pennsylvania,East,Art,0.2
8667,51,Home Office,Seattle,Washington,West,Binders,0.2
8668,51,Home Office,Seattle,Washington,West,Machines,0.2
8669,51,Consumer,Los Angeles,California,West,Paper,0.0
8670,52,Consumer,Cleveland,Ohio,East,Furnishings,0.2
8671,52,Consumer,Cleveland,Ohio,East,Storage,0.2
8672,7,Consumer,Decatur,Illinois,Central,Fasteners,0.2
8673,7,Consumer,Decatur,Illinois,Central,Chairs,0.3
8674,7,Consumer,Decatur,Illinois,Central,Storage,0.2
8675,7,Consumer,Decatur,Illinois,Central,Art,0.2
8677,43,Consumer,Mansfield,Texas,Central,Tables,0.3
8679,35,Home Office,Houston,Texas,Central,Accessories,0.2
8680,48,Corporate,Richmond,Virginia,South,Appliances,0.0
8681,48,Corporate,Richmond,Virginia,South,Supplies,0.0
8682,45,Home Office,Arlington,Virginia,South,Accessories,0.0
8683,47,Consumer,San Francisco,California,West,Art,0.0
8684,50,Home Office,San Diego,California,West,Accessories,0.0
8685,46,Corporate,Watertown,New York,East,Storage,0.0
8686,25,Corporate,Los Angeles,California,West,Supplies,0.0
8687,25,Corporate,Los Angeles,California,West,Fasteners,0.0
8688,25,Corporate,Los Angeles,California,West,Paper,0.0
8689,52,Corporate,Philadelphia,Pennsylvania,East,Art,0.2
8690,32,Corporate,Akron,Ohio,East,Phones,0.4
8691,32,Corporate,Akron,Ohio,East,Phones,0.4
8692,32,Corporate,Akron,Ohio,East,Accessories,0.2
8693,43,Home Office,San Francisco,California,West,Accessories,0.0
8694,34,Home Office,Grand Rapids,Michigan,Central,Paper,0.0
8695,37,Home Office,San Francisco,California,West,Tables,0.2
8696,24,Corporate,Nashville,Tennessee,South,Phones,0.2
8697,24,Corporate,Nashville,Tennessee,South,Furnishings,0.2
8698,24,Corporate,Nashville,Tennessee,South,Tables,0.4
8699,24,Corporate,Nashville,Tennessee,South,Phones,0.2
8700,24,Corporate,Nashville,Tennessee,South,Appliances,0.2
8701,24,Corporate,Nashville,Tennessee,South,Storage,0.2
8702,24,Corporate,Nashville,Tennessee,South,Paper,0.2
8703,9,Consumer,Philadelphia,Pennsylvania,East,Appliances,0.2
8704,29,Consumer,Houston,Texas,Central,Phones,0.2
8705,40,Home Office,Reno,Nevada,West,Fasteners,0.0
8706,37,Home Office,New York City,New York,East,Chairs,0.1
8707,37,Home Office,New York City,New York,East,Art,0.0
8708,46,Corporate,Los Angeles,California,West,Phones,0.2
8709,46,Corporate,Los Angeles,California,West,Bookcases,0.15
8710,46,Corporate,Los Angeles,California,West,Storage,0.0
8711,10,Consumer,San Diego,California,West,Tables,0.2
8712,49,Consumer,San Francisco,California,West,Bookcases,0.15
8713,28,Corporate,San Diego,California,West,Phones,0.2
8714,28,Corporate,San Diego,California,West,Binders,0.2
8718,23,Home Office,Houston,Texas,Central,Art,0.2
8719,23,Home Office,Houston,Texas,Central,Paper,0.2
8720,23,Home Office,Houston,Texas,Central,Chairs,0.3
8721,23,Home Office,Houston,Texas,Central,Storage,0.2
8723,52,Home Office,Miami,Florida,South,Paper,0.2
8724,52,Home Office,Miami,Florida,South,Paper,0.2
8725,11,Consumer,Seattle,Washington,West,Art,0.0
8726,52,Corporate,Murfreesboro,Tennessee,South,Accessories,0.2
8727,52,Corporate,Murfreesboro,Tennessee,South,Furnishings,0.2
8728,52,Corporate,Murfreesboro,Tennessee,South,Bookcases,0.2
8729,52,Corporate,Murfreesboro,Tennessee,South,Storage,0.2
8730,52,Corporate,Murfreesboro,Tennessee,South,Accessories,0.2
8731,31,Corporate,Saint Louis,Missouri,Central,Supplies,0.0
8732,26,Corporate,Seattle,Washington,West,Paper,0.0
8733,26,Corporate,Seattle,Washington,West,Furnishings,0.0
8734,26,Corporate,Seattle,Washington,West,Accessories,0.0
8735,6,Corporate,New York City,New York,East,Storage,0.0
8736,35,Corporate,Woodbury,Minnesota,Central,Storage,0.0
8738,49,Consumer,Philadelphia,Pennsylvania,East,Art,0.2
8739,49,Consumer,Philadelphia,Pennsylvania,East,Phones,0.4
8740,29,Consumer,Lafayette,Louisiana,South,Art,0.0
8741,46,Home Office,Lawrence,Indiana,Central,Binders,0.0
8742,40,Consumer,Hillsboro,Oregon,West,Furnishings,0.2
8743,40,Consumer,Hillsboro,Oregon,West,Accessories,0.2
8744,47,Home Office,Cambridge,Massachusetts,East,Art,0.0
8745,47,Home Office,Cambridge,Massachusetts,East,Paper,0.0
8746,5,Corporate,San Diego,California,West,Furnishings,0.0
8747,5,Corporate,San Diego,California,West,Binders,0.2
8748,5,Corporate,San Diego,California,West,Machines,0.2
8749,25,Consumer,New York City,New York,East,Binders,0.2
8750,25,Consumer,New York City,New York,East,Phones,0.0
8751,18,Home Office,Tallahassee,Florida,South,Paper,0.2
8752,18,Home Office,Tallahassee,Florida,South,Phones,0.2
8753,36,Consumer,Toledo,Ohio,East,Labels,0.2
8756,29,Corporate,Columbia,Maryland,East,Appliances,0.0
8757,29,Corporate,Columbia,Maryland,East,Paper,0.0
8758,29,Corporate,Columbia,Maryland,East,Furnishings,0.0
8759,29,Corporate,Columbia,Maryland,East,Binders,0.0
8760,4,Home Office,Atlanta,Georgia,South,Binders,0.0
8761,4,Home Office,Atlanta,Georgia,South,Envelopes,0.0
8762,52,Consumer,Sacramento,California,West,Storage,0.0
8763,52,Consumer,Sacramento,California,West,Supplies,0.0
8764,47,Corporate,Fort Worth,Texas,Central,Art,0.2
8768,41,Consumer,Columbus,Ohio,East,Accessories,0.2
8769,37,Home Office,Louisville,Colorado,West,Phones,0.2
8770,37,Home Office,Louisville,Colorado,West,Chairs,0.2
